1962 2 00 11.40
1962 3 00 11.42
1962 4 00 12.79
1962 5 00 12.38
1962 6 00 11.39
1962 7 00 9.75
1962 8 00 9.14
1962 9 00 9.81
1962 10 00 11.55
1962 11 00 13.71
1962 12 00 11.95
1963 1 00 12.41
1963 2 00 10.89
1963 3 00 12.89
1963 4 00 12.03
1963 5 00 12.66
1963 6 00 12.37
1963 7 00 11.03
1963 8 00 8.86
1963 9 00 9.13
1963 10 00 10.81
1963 11 00 14.17
1963 12 00 10.35
1964 1 00 15.56
1964 2 00 12.83
1964 3 00 13.38
1964 4 00 14.23
1964 5 00 11.98
1964 6 00 11.23
1964 7 00 9.24
1964 8 00 10.49
1964 9 00 9.11
1964 10 00 8.15
1964 11 00 8.89
1964 12 00 12.80
1965 1 00 10.64
1965 2 00 11.65
1965 3 00 10.35
1965 4 00 11.23
1965 5 00 11.55
1965 6 00 11.38
1965 7 00 9.79
1965 8 00 9.56
1965 9 00 9.45
1965 10 00 11.13
1965 11 00 11.19
1965 12 00 14.00
1966 1 00 13.28
1966 2 00 11.46
1966 3 00 14.00
1966 4 00 12.48
1966 5 00 12.54
1966 6 00 11.40
1966 7 00 9.73
1966 8 00 10.33
1966 9 00 8.75
1966 10 00 11.36
1966 11 00 11.78
1966 12 00 14.38
1967 1 00 14.52
1967 2 00 14.39
1967 3 00 16.80
1967 4 00 13.05
1967 5 00 12.49
1967 6 00 10.26
1967 7 00 12.30
1967 8 00 10.12
1967 9 00 11.02
1967 10 00 14.10
1967 11 00 12.23
1967 12 00 17.14
1968 1 00 17.44
1968 2 00 13.43
1968 3 00 12.73
1968 4 00 15.35
1968 5 00 12.54
1968 6 00 12.63
1968 7 00 10.88
1968 8 00 10.52
1968 9 00 10.96
1968 10 00 11.95
1968 11 00 12.13
1968 12 00 17.19
1969 1 00 14.94
1969 2 00 13.40
1969 3 00 12.16
1969 4 00 13.44
1969 5 00 11.06
1969 6 00 10.55
1969 7 00 12.38
1969 8 00 12.00
1969 9 00 10.63
1969 10 00 11.13
1969 11 00 11.83
1969 12 00 12.53
1970 1 00 13.15
1970 2 00 10.71
1970 3 00 11.69
1970 4 00 12.86
1970 5 00 10.43
1970 6 00 9.46
1970 7 00 8.44
1970 8 00 8.88
1970 9 00 9.99
1970 10 00 9.68
1970 11 00 12.18
1970 12 00 14.01
1971 1 00 11.88
1971 2 00 10.70
1971 3 00 15.74
1971 4 00 11.56
1971 5 00 10.79
1971 6 00 9.87
1971 7 00 7.74
1971 8 00 8.76
1971 9 00 9.10
1971 10 00 10.11
1971 11 00 12.19
1971 12 00 11.66
1972 1 00 13.58
1972 2 00 11.23
1972 3 00 10.53
1972 4 00 11.74
1972 5 00 9.45
1972 6 00 8.21
1972 7 00 8.90
1972 8 00 7.35
1972 9 00 9.21
1972 10 00 7.99
1972 11 00 10.98
1972 12 00 14.30
1973 1 00 14.81
1973 2 00 9.68
1973 3 00 9.93
1973 4 00 9.94
1973 5 00 10.28
1973 6 00 9.69
1973 7 00 8.94
1973 8 00 9.03
1973 9 00 8.32
1973 10 00 9.69
1973 11 00 12.92
1973 12 00 12.17
1974 1 00 15.20
1974 2 00 12.05
1974 3 00 10.89
1974 4 00 10.23
1974 5 00 10.53
1974 6 00 9.86
1974 7 00 8.17
1974 8 00 6.61
1974 9 00 7.13
1974 10 00 6.67
1974 11 00 9.27
1974 12 00 10.89
1975 1 00 10.80
1975 2 00 10.88
1975 3 00 11.98
1975 4 00 9.02
1975 5 00 9.48
1975 6 00 9.20
1975 7 00 7.83
1975 8 00 7.87
1975 9 00 6.11
1975 10 00 9.44
1975 11 00 10.93
1975 12 00 9.00
1976 1 00 7.90
1976 2 00 12.28
1976 3 00 11.08
1976 4 00 9.00
1976 5 00 9.40
1976 6 00 9.62
1976 7 00 7.41
1976 8 00 6.24
1976 9 00 5.68
1976 10 00 6.93
1976 11 00 6.62
1976 12 00 7.80
1977 1 00 5.89
1977 2 00 9.15
1977 3 00 11.27
1977 4 00 9.47
1977 5 00 10.52
1977 6 00 8.56
1977 7 00 9.38
1977 8 00 6.89
1977 9 00 6.28
1977 10 00 8.21
1977 11 00 12.71
1977 12 00 10.03
1978 1 00 7.26
1978 2 00 8.71
1978 3 00 7.44
1978 4 00 9.43
1978 5 00 9.44
1978 6 00 8.02
1978 7 00 7.15
1978 8 00 7.47
1978 9 00 7.32
1978 10 00 5.77
1978 11 00 9.17
1978 12 00 12.56
1979 1 00 8.61
1979 2 00 10.51
1979 3 00 7.98
1979 4 00 8.60
1979 5 00 8.03
1979 6 00 9.42
1979 7 00 7.77
1979 8 00 6.23
1979 9 00 6.92
1979 10 00 7.32
1979 11 00 7.49
1979 12 00 11.24
1980 1 00 11.38
1980 2 00 9.90
1980 3 00 11.34
1980 4 00 9.95
1980 5 00 8.72
1980 6 00 7.52
1980 7 00 7.19
1980 8 00 6.97
1980 9 00 6.66
1980 10 00 5.63
1980 11 00 7.95
1980 12 00 7.85
1981 1 00 5.47
1981 2 00 9.52
1981 3 00 7.92
1981 4 00 10.97
1981 5 00 6.96
1981 6 00 8.41
1981 7 00 6.66
1981 8 00 5.65
1981 9 00 6.65
1981 10 00 6.74
1981 11 00 8.44
1981 12 00 8.48
1982 1 00 8.72
1982 2 00 9.58
1982 3 00 7.70
1982 4 00 9.31
1982 5 00 7.73
1982 6 00 6.54
1982 7 00 6.41
1982 8 00 6.34
1982 9 00 6.17
1982 10 00 7.85
1982 11 00 8.10
1982 12 00 9.99
1983 1 00 8.35
1983 2 00 8.82
1983 3 00 8.31
1983 4 00 7.24
1983 5 00 7.15
1983 6 00 8.18
1983 7 00 8.28
1983 8 00 6.85
1983 9 00 7.42
1983 10 00 6.10
1983 11 00 12.63
1983 12 00 12.35
1984 1 00 8.89
1984 2 00 9.34
1984 3 00 8.26
1984 4 00 10.60
1984 5 00 9.72
1984 6 00 8.21
1984 7 00 7.62
1984 8 00 7.89
1984 9 00 7.14
1984 10 00 7.37
1984 11 00 9.36
1984 12 00 7.87
1985 1 00 6.42
1985 2 00 9.68
1985 3 00 11.30
1985 4 00 9.83
1985 5 00 9.21
1985 6 00 9.66
1985 7 00 7.89
1985 8 00 8.05
1985 9 00 7.12
1985 10 00 10.07
1985 11 00 10.56
1985 12 00 6.46
1986 1 00 8.63
1986 2 00 7.99
1986 3 00 7.98
1986 4 00 8.38
1986 5 00 7.77
1986 6 00 6.65
1986 7 00 8.24
1986 8 00 5.31
1986 9 00 6.45
1986 10 00 5.68
1986 11 00 10.12
1986 12 00 8.06
1987 1 00 9.16
1987 2 00 8.32
1987 3 00 7.42
1987 4 00 9.28
1987 5 00 9.30
1987 6 00 8.89
1987 7 00 8.72
1987 8 00 6.88
1987 9 00 6.47
1987 10 00 5.93
1987 11 00 7.70
1987 12 00 10.13
1988 1 00 9.59
1988 2 00 7.15
1988 3 00 10.36
1988 4 00 8.64
1988 5 00 9.16
1988 6 00 9.47
1988 7 00 9.15
1988 8 00 8.15
1988 9 00 7.95
1988 10 00 6.49
1988 11 00 12.46
1988 12 00 9.03
1989 1 00 10.06
1989 2 00 12.19
1989 3 00 10.06
1989 4 00 9.72
1989 5 00 9.60
1989 6 00 8.00
1989 7 00 8.60
1989 8 00 7.60
1989 9 00 6.97
1989 10 00 7.82
1989 11 00 9.17
1989 12 00 6.45
1990 1 00 10.80
1990 2 00 11.14
1990 3 00 8.58
1990 4 00 9.43
1990 5 00 9.21
1990 6 00 8.71
1990 7 00 7.42
1990 8 00 7.63
1990 9 00 6.01
1990 10 00 10.17
1990 11 00 9.80
1990 12 00 11.87
1991 1 00 7.69
1991 2 00 8.63
1991 3 00 8.99
1991 4 00 9.37
1991 5 00 9.27
1991 6 00 8.36
1991 7 00 8.12
1991 8 00 7.30
1991 9 00 5.92
1991 10 00 7.53
1991 11 00 9.52
1991 12 00 8.66
1992 1 00 10.19
1992 2 00 7.43
1992 3 00 6.31
1992 4 00 9.41
1992 5 00 8.78
1992 6 00 7.45
1992 7 00 7.07
1992 8 00 6.57
1992 9 00 8.55
1992 10 00 7.42
1992 11 00 7.93
1992 12 00 11.64
1993 1 00 10.05
1993 2 00 9.04
1993 3 00 8.59
1993 4 00 9.11
1993 5 00 8.58
1993 6 00 9.73
1993 7 00 8.96
1993 8 00 7.19
1993 9 00 6.02
1993 10 00 6.06
1993 11 00 10.11
1993 12 00 9.33
1994 1 00 7.23
1994 2 00 10.45
1994 3 00 9.15
1994 4 00 8.28
1994 5 00 9.32
1994 6 00 8.39
1994 7 00 7.66
1994 8 00 7.92
1994 9 00 6.56
1994 10 00 7.90
1994 11 00 11.96
1994 12 00 11.43
1995 1 00 8.54
1995 2 00 10.15
1995 3 00 9.89
1995 4 00 8.84
1995 5 00 7.95
1995 6 00 7.89
1995 7 00 8.57
1995 8 00 8.32
1995 9 00 6.55
1995 10 00 8.14
1995 11 00 9.73
1995 12 00 9.16
1996 1 00 10.29
1996 2 00 9.53
1996 3 00 9.06
1996 4 00 9.38
1996 5 00 9.52
1996 6 00 9.59
1996 7 00 7.26
1996 8 00 7.75
1996 9 00 5.79
1996 10 00 7.04
1996 11 00 7.14
1996 12 00 11.14
1997 1 00 7.20
1997 2 00 6.94
1997 3 00 11.78
1997 4 00 9.11
1997 5 00 7.74
1997 6 00 8.93
1997 7 00 8.45
1997 8 00 6.40
1997 9 00 7.54
1997 10 00 9.38
1997 11 00 7.59
1997 12 00 9.95
1998 1 00 11.05
1998 2 00 10.19
1998 3 00 7.83
1998 4 00 9.08
1998 5 00 8.90
1998 6 00 8.47
1998 7 00 7.06
1998 8 00 7.71
1998 9 00 5.99
1998 10 00 7.67
1998 11 00 11.88
1998 12 00 -999.99
1999 1 00 10.21
1999 2 00 -999.99
1999 3 00 -999.99
1999 4 00 11.66
1999 5 00 11.93
1999 6 00 11.18
1999 7 00 9.34
1999 8 00 9.23
1999 9 00 8.20
1999 10 00 8.38
1999 11 00 8.05
1999 12 00 9.99
2000 1 00 9.09
2000 2 00 7.39
2000 3 00 9.20
2000 4 00 9.67
2000 5 00 10.21
2000 6 00 9.52
2000 7 00 9.26
2000 8 00 9.20
2000 9 00 8.27
2000 10 00 8.57
2000 11 00 7.57
2000 12 00 9.13
2001 1 00 7.68
2001 2 00 9.10
2001 3 00 10.31
2001 4 00 11.63
2001 5 00 10.06
2001 6 00 11.07
2001 7 00 9.19
2001 8 00 8.39
2001 9 00 7.74
2001 10 00 10.19
2001 11 00 8.82
2001 12 00 11.71
2002 1 00 9.48
2002 2 00 9.46
2002 3 00 12.58
2002 4 00 10.73
2002 5 00 10.17
2002 6 00 9.36
2002 7 00 7.85
2002 8 00 7.22
2002 9 00 7.98
2002 10 00 6.01
2002 11 00 8.31
2002 12 00 11.11
2003 1 00 9.03
2003 2 00 7.93
2003 3 00 10.92
2003 4 00 10.00
2003 5 00 9.52
2003 6 00 9.29
2003 7 00 8.34
2003 8 00 7.49
2003 9 00 7.00
2003 10 00 10.22
2003 11 00 9.95
2003 12 00 10.92
2004 1 00 10.48
2004 2 00 8.63
2004 3 00 11.26
2004 4 00 9.70
2004 5 00 9.85
2004 6 00 9.31
2004 7 00 9.15
2004 8 00 8.17
2004 9 00 8.08
2004 10 00 8.99
2004 11 00 8.71
2004 12 00 8.74
2005 1 00 9.48
2005 2 00 8.70
2005 3 00 9.77
2005 4 00 11.13
2005 5 00 9.06
2005 6 00 9.71
2005 7 00 9.08
2005 8 00 7.82
2005 9 00 7.93
2005 10 00 8.69
2005 11 00 9.55
2005 12 00 10.19
